location,bhk,price,sq_feet,latitude,longitude,bhk_num,price_per_sqft
Raia,4 BHK,22000000,8175.0,15.31364,73.9840684,4.0,2691.131498470948
Mandrem,Land,22000000,1022.0,15.6551117,73.7197877,0.0,21526.41878669276
Calangute,2 BHK,22100000,17857.0,15.545594,73.7646182,2.0,1237.609900879207
Kadamba Plateau,4 BHK,22100000,8149.0,15.4893121,73.8911462,4.0,2711.989201128973
Benaulim,Land,22200000,3252.0,15.2601367,73.9275675,0.0,6826.568265682657
Siolim,2 BHK,22200000,17747.0,15.6270222,73.7656851,2.0,1250.9156477151068
Colva,Land,22400000,3252.0,15.278266,73.9197099,0.0,6888.0688806888065
Miramar,3 BHK,22500000,12668.0,15.4827569,73.8093495,3.0,1776.1288285443638
Siolim,2 BHK,22500000,19535.0,15.6270222,73.7656851,2.0,1151.7788584591758
Dona Paula,2 BHK,22500000,13353.0,15.4581997,73.8038671,2.0,1685.0146034598968
Majorda,Land,22500000,1394.0,15.3132484,73.9103868,0.0,16140.602582496413
Dona Paula,2 BHK,22500000,19580.0,15.4581997,73.8038671,2.0,1149.1317671092952
Dona Paula,3 BHK,22500000,11118.0,15.4581997,73.8038671,3.0,2023.7452779276848
Porvorim,Land,22500000,2613.0,15.5251795,73.8282988,0.0,8610.792192881745
Arpora,3 BHK,22500000,10227.0,15.5630974,73.7640368,3.0,2200.0586682311528
Taleigao,3 BHK,22500000,10540.0,15.4702665,73.8225674,3.0,2134.7248576850093
Siolim,2 BHK,22500000,13235.0,15.6270222,73.7656851,2.0,1700.0377786173026
Calangute,Land,22500000,3966.0,15.545594,73.7646182,0.0,5673.2223903177
Dona Paula,2 BHK,22500000,20053.0,15.4581997,73.8038671,2.0,1122.0266294320052
Siolim,3 BHK,22500000,12224.0,15.6270222,73.7656851,3.0,1840.6413612565445
Povorim,3 BHK,22500000,13146.0,,,3.0,1711.5472387037883
Siolim,Land,22500000,6970.0,15.6270222,73.7656851,0.0,3228.1205164992825
Nuvem,3 BHK,22500000,6369.0,15.308184,73.9480748,3.0,3532.736693358455
Calangute,3 BHK,22500000,11250.0,15.545594,73.7646182,3.0,2000.0
Panjim,3 BHK,22500000,13485.0,15.4989946,73.8282141,3.0,1668.5205784204672
Dona Paula,2 BHK,22500000,20053.0,15.4581997,73.8038671,2.0,1122.0266294320052
Candolim,2 BHK,22500000,9954.0,15.5201532,73.7659422,2.0,2260.3978300180834
Calangute,3 BHK,22600000,12309.0,15.545594,73.7646182,3.0,1836.0549191648388
Guirim,Land,22900000,4180.0,15.5670553,73.8036817,0.0,5478.468899521531
Old Goa,2 BHK,23000000,24211.0,15.5023329,73.9117432,2.0,949.981413407129
Calangute,2 BHK,23000000,17857.0,15.545594,73.7646182,2.0,1288.0103040824326
Nerul,2 BHK,23000000,17424.0,15.5093392,73.7846696,2.0,1320.018365472911
Siolim,2 BHK,23000000,14375.0,15.6270222,73.7656851,2.0,1600.0
Dabolim,3 BHK,23000000,8444.0,15.3896948,73.8528925,3.0,2723.8275698720986
Majorda,3 BHK,23000000,14375.0,15.3132484,73.9103868,3.0,1600.0
Margao,3 BHK,23000000,11871.0,15.272923,73.9583159,3.0,1937.4947350686548
Porvorim,3 BHK,23000000,10684.0,15.5251795,73.8282988,3.0,2152.7517783601647
Mopa,Land,23200000,889.0,15.757828,73.8557746,0.0,26096.73790776153
Aldona,Land,23200000,5095.0,15.5896313,73.8710503,0.0,4553.483807654563
Kadamba Plateau,4 BHK,23200000,8555.0,15.4893121,73.8911462,4.0,2711.864406779661
Porvorim,3 BHK,23500000,14700.0,15.5251795,73.8282988,3.0,1598.639455782313
Siolim,2 BHK,23500000,17871.0,15.6270222,73.7656851,2.0,1314.9795758491412
Mandrem,2 BHK,23500000,16846.0,15.6551117,73.7197877,2.0,1394.98990858364
Siolim,2 BHK,23500000,17747.0,15.6270222,73.7656851,2.0,1324.167464923649
Chorao,Land,23600000,1115.0,15.5473117,73.8777787,0.0,21165.91928251121
Bardez,Land,23800000,4180.0,15.5877201,73.8115174,0.0,5693.7799043062205
Reis Magos,3 BHK,24000000,12741.0,15.4966011,73.8095534,3.0,1883.6825994819874
Arpora,2 BHK,24000000,13333.0,15.5630974,73.7640368,2.0,1800.0450011250282
Goa,4 BHK,24000000,5994.0,15.4989946,73.8282141,4.0,4004.004004004004
Bainguinim,Land,24000000,7843.0,15.5003488,73.9022881,0.0,3060.0535509371416
Panjim,3 BHK,24000000,12390.0,15.4989946,73.8282141,3.0,1937.046004842615
Siolim,2 BHK,24000000,16552.0,15.6270222,73.7656851,2.0,1449.9758337361045
Dona Paula,3 BHK,24000000,11147.0,15.4581997,73.8038671,3.0,2153.0456625100924
Margao,Land,24000000,4459.0,15.272923,73.9583159,0.0,5382.372729311504
Guirim,Land,24100000,49691.0,15.5670553,73.8036817,0.0,484.9972832102393
Khorlim,Land,24200000,2787.0,15.5962895,73.7988996,0.0,8683.171869393613
Arpora,3 BHK,24500000,14225.0,15.5630974,73.7640368,3.0,1722.3198594024605
Colva,4 BHK,24500000,9256.0,15.278266,73.9197099,4.0,2646.931719965428
Candolim,2 BHK,24500000,18148.0,15.5201532,73.7659422,2.0,1350.0110204981265
Utorda,4 BHK,24600000,5728.0,15.3243076,73.9097235,4.0,4294.692737430168
Cuncolim,Land,25000000,1896.0,15.1801323,73.9978596,0.0,13185.654008438818
Cuncolim,Land,25000000,1896.0,15.1801323,73.9978596,0.0,13185.654008438818
Siolim,Land,25000000,7742.0,15.6270222,73.7656851,0.0,3229.1397571686903
Saligao,Land,25000000,7146.0,15.5462074,73.7891386,0.0,3498.4606773019873
Vagator,2 BHK,25000000,22624.0,15.5985735,73.7408126,2.0,1105.021216407355
Sancoale,4 BHK,25000000,12160.0,15.3886307,73.8893336,4.0,2055.9210526315787
Sancoale,Villa,25000000,12160.0,15.3886307,73.8893336,0.0,2055.9210526315787
Nerul,3 BHK,25000000,18519.0,15.5093392,73.7846696,3.0,1349.9649009125762
Candolim,4 BHK,25000000,10000.0,15.5201532,73.7659422,4.0,2500.0
Arambol,Land,25000000,210.0,15.6878815,73.7055986,0.0,119047.61904761905
Porvorim,2 BHK,25000000,10870.0,15.5251795,73.8282988,2.0,2299.9080036798528
Porvorim,3 BHK,25000000,11060.0,15.5251795,73.8282988,3.0,2260.3978300180834
Anjuna,2 BHK,25000000,33179.0,15.5850408,73.7438151,2.0,753.488652460894
Saligao,Land,25000000,7146.0,15.5462074,73.7891386,0.0,3498.4606773019873
Saligao,Land,25000000,7146.0,15.5462074,73.7891386,0.0,3498.4606773019873
Dona Paula,2 BHK,25000000,14425.0,15.4581997,73.8038671,2.0,1733.102253032929
Kesarvale,Land,25000000,6144.0,15.3834701,73.9290395,0.0,4069.0104166666665
Pernem,Land,25000000,5363.0,15.7089964,73.8167602,0.0,4661.570016781652
Old Goa,Land,25000000,1327.0,15.5023329,73.9117432,0.0,18839.487565938205
Miramar,3 BHK,25000000,15180.0,15.4827569,73.8093495,3.0,1646.9038208168643
Shiroda,Land,25000000,893.0,15.3204056,74.0294384,0.0,27995.52071668533
Porvorim,3 BHK,25000000,13575.0,15.5251795,73.8282988,3.0,1841.6206261510129
Margao,4 BHK,25000000,10322.0,15.272923,73.9583159,4.0,2422.011238132145
Anjuna,2 BHK,25000000,38462.0,15.5850408,73.7438151,2.0,649.9922000935989
Porvorim,4 BHK,25000000,9883.0,15.5251795,73.8282988,4.0,2529.596276434281
Raia,4 BHK,25000000,8570.0,15.31364,73.9840684,4.0,2917.1528588098017
Raia,4 BHK,25000000,8570.0,15.31364,73.9840684,4.0,2917.1528588098017
Porvorim,Land,25000000,5049.0,15.5251795,73.8282988,0.0,4951.475539710834
Benaulim,4 BHK,25000000,8994.0,15.2601367,73.9275675,4.0,2779.6308650211254
Candolim,3 BHK,25000000,14287.0,15.5201532,73.7659422,3.0,1749.8425141737243
Siolim,3 BHK,25000000,11612.0,15.6270222,73.7656851,3.0,2152.9452290733725
Kesarvale,Land,25000000,6144.0,15.3834701,73.9290395,0.0,4069.0104166666665
Aldona,Land,25000000,4645.0,15.5896313,73.8710503,0.0,5382.1313240043055
Majorda,2 BHK,25000000,16667.0,15.3132484,73.9103868,2.0,1499.970000599988
Caranzalem,4 BHK,25000000,12554.0,15.4677228,73.8079977,4.0,1991.3971642504382
Caranzalem,3 BHK,25500000,14042.0,15.4677228,73.8079977,3.0,1815.9806295399517
Arpora,3 BHK,25500000,20001.0,15.5630974,73.7640368,3.0,1274.9362531873405
Arpora,2 BHK,25500000,14167.0,15.5630974,73.7640368,2.0,1799.9576480553399
Calangute,2 BHK,25600000,17857.0,15.545594,73.7646182,2.0,1433.6114688917512
Calangute,2 BHK,25800000,17857.0,15.545594,73.7646182,2.0,1444.8115584924678
Siolim,Land,26000000,8051.0,15.6270222,73.7656851,0.0,3229.4124953421933
Calangute,2 BHK,26000000,17857.0,15.545594,73.7646182,2.0,1456.0116480931847
Camurlim,Land,26200000,6954.0,15.6446615,73.8018179,0.0,3767.6157607132586
Porvorim,4 BHK,26500000,20866.0,15.5251795,73.8282988,4.0,1270.0086264736892
Dona Paula,3 BHK,26500000,11040.0,15.4581997,73.8038671,3.0,2400.3623188405795
Porvorim,4 BHK,26500000,9779.0,15.5251795,73.8282988,4.0,2709.8885366601903
Reis Magos,3 BHK,26600000,13300.0,15.4966011,73.8095534,3.0,2000.0
Porvorim,3 BHK,26600000,5729.0,15.5251795,73.8282988,3.0,4643.044161284692
Reis Magos,3 BHK,27000000,9647.0,15.4966011,73.8095534,3.0,2798.7975536436197
Arpora,3 BHK,27000000,15388.0,15.5630974,73.7640368,3.0,1754.6139849233168
Nerul,3 BHK,27000000,9310.0,15.5093392,73.7846696,3.0,2900.107411385607
Tiswadi,Land,27000000,8361.0,15.4904623,73.8838495,0.0,3229.2787944025836
Assolna,Land,27000000,2640.0,15.1801582,73.9713569,0.0,10227.272727272728
Caranzalem,2 BHK,27000000,14042.0,15.4677228,73.8079977,2.0,1922.80301951289
Porvorim,2 BHK,27000000,18243.0,15.5251795,73.8282988,2.0,1480.0197335964478
Anjuna,2 BHK,27100000,12318.0,15.5850408,73.7438151,2.0,2200.032472804027
Porvorim,Land,27100000,5473.0,15.5251795,73.8282988,0.0,4951.580486022292
Aldona,Land,27100000,3252.0,15.5896313,73.8710503,0.0,8333.333333333334
Porvorim,Land,27300000,6038.0,15.5251795,73.8282988,0.0,4521.364690294799
Miramar,3 BHK,27500000,12051.0,15.4827569,73.8093495,3.0,2281.968301385777
Chicalim,Land,27500000,1703.0,15.3918926,73.8344664,0.0,16147.974163241339
Porvorim,Land,27500000,7514.0,15.5251795,73.8282988,0.0,3659.8349747138673
Dona Paula,2 BHK,27500000,17032.0,15.4581997,73.8038671,2.0,1614.6077970878346
Panjim,3 BHK,27500000,12774.0,15.4989946,73.8282141,3.0,2152.8103961171128
Porvorim,3 BHK,27500000,13575.0,15.5251795,73.8282988,3.0,2025.7826887661142
Guirim,5 BHK,27500000,9604.0,15.5670553,73.8036817,5.0,2863.390254060808
Candolim,3 BHK,27500000,2762.0,15.5201532,73.7659422,3.0,9956.553222302678
Kundaim,Industrial Building,27500000,5627.0,15.4597358,73.961307,0.0,4887.151235116403
Caranzalem,3 BHK,27500000,12051.0,15.4677228,73.8079977,3.0,2281.968301385777
Candolim,2 BHK,27500000,15493.0,15.5201532,73.7659422,2.0,1774.9951591041115
Candolim,3 BHK,27500000,14287.0,15.5201532,73.7659422,3.0,1924.8267655910968
Siolim,2 BHK,27900000,18467.0,15.6270222,73.7656851,2.0,1510.8030540964965
Saligao,3 BHK,28000000,8005.0,15.5462074,73.7891386,3.0,3497.8138663335417
Colvale,3 BHK,28000000,20835.0,15.6444652,73.836751,3.0,1343.892488600912
Dona Paula,3 BHK,28000000,13109.0,15.4581997,73.8038671,3.0,2135.9371424212372
Porvorim,Land,28000000,6968.0,15.5251795,73.8282988,0.0,4018.369690011481
Arpora,3 BHK,28000000,20000.0,15.5630974,73.7640368,3.0,1400.0
Candolim,2 BHK,28000000,21053.0,15.5201532,73.7659422,2.0,1329.9767254073054
Candolim,2 BHK,28000000,14287.0,15.5201532,73.7659422,2.0,1959.8236158745713
Parra,3 BHK,28000000,14614.0,15.573657,73.7931724,3.0,1915.970986725058
Kadamba Plateau,4 BHK,28000000,12099.0,15.4893121,73.8911462,4.0,2314.240846350938
Margaon,4 BHK,28100000,8583.0,15.3215796,73.9848376,4.0,3273.9135500407783
Calangute,3 BHK,28900000,17857.0,15.545594,73.7646182,3.0,1618.4129473035784
Porvorim,4 BHK,28900000,10687.0,15.5251795,73.8282988,4.0,2704.220080471601
Nagoa,4 BHK,29000000,17961.0,15.5545419,73.779931,4.0,1614.6094315461278
Nagoa,4 BHK,29000000,17961.0,15.5545419,73.779931,4.0,1614.6094315461278
Nagoa,4 BHK,29000000,17961.0,15.5545419,73.779931,4.0,1614.6094315461278
Assagao,2 BHK,29000000,39295.0,15.5981002,73.7721529,2.0,738.0073800738007
Margao,3 BHK,29100000,11412.0,15.272923,73.9583159,3.0,2549.9474237644586
Arpora,4 BHK,29500000,12447.0,15.5630974,73.7640368,4.0,2370.0490077930426
Canca,3 BHK,29500000,15933.0,15.5831807,73.7984276,3.0,1851.503169522375
Margao,4 BHK,29500000,10536.0,15.272923,73.9583159,4.0,2799.924069855733
Porvorim,3 BHK,29500000,9753.0,15.5251795,73.8282988,3.0,3024.7103455347074
Porvorim,4 BHK,29800000,13575.0,15.5251795,73.8282988,4.0,2195.2117863720073
Guirim,3 BHK,30000000,6881.0,15.5670553,73.8036817,3.0,4359.8314198517655
Seraulim,5 BHK,30000000,6407.0,,,5.0,4682.378648353363
Reis Magos,3 BHK,30000000,11148.0,15.4966011,73.8095534,3.0,2691.0656620021527
Dona Paula,2 BHK,30000000,17804.0,15.4581997,73.8038671,2.0,1685.0146034598968
Candolim,3 BHK,30000000,22296.0,15.5201532,73.7659422,3.0,1345.5328310010764
Morjim,7 BHK,30000000,8108.0,15.6294635,73.7358315,7.0,3700.04933399112
Miramar,3 BHK,30000000,21304.0,15.4827569,73.8093495,3.0,1408.1862561021405
Reis Magos,2 BHK,30000000,13846.0,15.4966011,73.8095534,2.0,2166.6907410082335
Porvorim,Land,30000000,6059.0,15.5251795,73.8282988,0.0,4951.3120977058925
Porvorim,Land,30000000,4684.0,15.5251795,73.8282988,0.0,6404.782237403928
Guirim,Land,30000000,5574.0,15.5670553,73.8036817,0.0,5382.1313240043055
Nachinola,3 BHK,30000000,16216.0,15.5920154,73.8545597,3.0,1850.02466699556
Miramar,2 BHK,30000000,19907.0,15.4827569,73.8093495,2.0,1507.0075852715124
Nachinola,2 BHK,30000000,8471.0,15.5920154,73.8545597,2.0,3541.4945106835085
Miramar,3 BHK,30000000,17981.0,15.4827569,73.8093495,3.0,1668.4277848840443
Curtorim,3 BHK,30000000,11612.0,15.289893,74.0221562,3.0,2583.5342748880466
Moira,2 BHK,30000000,11966.0,15.6006339,73.844194,2.0,2507.1034598027745
Guirim,Land,30000000,1394.0,15.5670553,73.8036817,0.0,21520.80344332855
Mandrem,Land,30000000,1388.0,15.6551117,73.7197877,0.0,21613.832853025935
Navelim,3 BHK,30000000,17865.0,15.2565946,73.9664212,3.0,1679.2611251049539
Porvorim,Land,30500000,4762.0,15.5251795,73.8282988,0.0,6404.871902561948
Mopa,4 BHK,31000000,8611.0,15.757828,73.8557746,4.0,3600.0464522122866
Carmona,4 BHK,31000000,14472.0,15.1976008,73.9510757,4.0,2142.0674405749032
Bambolim,4 BHK,31000000,11923.0,15.4549212,73.8464479,4.0,2600.0167743017696
Porvorim,Land,31000000,4840.0,15.5251795,73.8282988,0.0,6404.9586776859505
Guirim,5 BHK,31000000,13090.0,15.5670553,73.8036817,5.0,2368.2200152788387
Parra,Land,31000000,7763.0,15.573657,73.7931724,0.0,3993.3015586757697
Margao,Land,31200000,4180.0,15.272923,73.9583159,0.0,7464.114832535885
Povorim,Land,31500000,6967.0,,,0.0,4521.314769628248
Arpora,3 BHK,32000000,17487.0,15.5630974,73.7640368,3.0,1829.930805741408
Panjim,4 BHK,32000000,13700.0,15.4989946,73.8282141,4.0,2335.7664233576643
Anjuna,3 BHK,32000000,18580.0,15.5850408,73.7438151,3.0,1722.2820236813777
Reis Magos,3 BHK,32000000,12925.0,15.4966011,73.8095534,3.0,2475.8220502901354
Betalbatim,3 BHK,32000000,7168.0,15.300881,73.9203,3.0,4464.285714285715
Dona Paula,3 BHK,32000000,19580.0,15.4581997,73.8038671,3.0,1634.320735444331
Thivim,Land,32000000,1865.0,15.6298781,73.8770455,0.0,17158.17694369973
Sasoli,Land,32500000,739.0,,,0.0,43978.34912043302
Baga,3 BHK,32500000,13542.0,15.5592836,73.7539656,3.0,2399.9409245310885
Porvorim,3 BHK,32500000,8978.0,15.5251795,73.8282988,3.0,3619.959901982624
Assagao,3 BHK,32500000,22478.0,15.5981002,73.7721529,3.0,1445.85817243527
Mandrem,Land,32500000,4800.0,15.6551117,73.7197877,0.0,6770.833333333333
Colvale,Land,32500000,31707.0,15.6444652,73.836751,0.0,1025.010250102501
Siolim,Land,32500000,6038.0,15.6270222,73.7656851,0.0,5382.577012255714
Siolim,3 BHK,32500000,17747.0,15.6270222,73.7656851,3.0,1831.2954302135572
Arpora,3 BHK,32500000,15096.0,15.5630974,73.7640368,3.0,2152.888182299947
Candolim,4 BHK,32500000,13127.0,15.5201532,73.7659422,4.0,2475.813209415708
Navelim,3 BHK,32500000,19185.0,15.2565946,73.9664212,3.0,1694.0317956737035
Saligao,3 BHK,33000000,14599.0,15.5462074,73.7891386,3.0,2260.4287964929104
Mopa,3 BHK,33000000,7333.0,15.757828,73.8557746,3.0,4500.204554752489
Porvorim,3 BHK,33000000,11525.0,15.5251795,73.8282988,3.0,2863.340563991323
Assagao,3 BHK,33000000,19186.0,15.5981002,73.7721529,3.0,1720.004169707078
Saligao,3 BHK,33000000,13935.0,15.5462074,73.7891386,3.0,2368.1377825618947
Mandrem,3 BHK,33000000,14667.0,15.6551117,73.7197877,3.0,2249.948864798527
Siolim,2 BHK,33900000,20592.0,15.6270222,73.7656851,2.0,1646.2703962703963
Parra,Land,33900000,7432.0,15.573657,73.7931724,0.0,4561.356297093649
Sancoale,3 BHK,34000000,7288.0,15.3886307,73.8893336,3.0,4665.203073545555
Arambol,4 BHK,34000000,12593.0,15.6878815,73.7055986,4.0,2699.912649884857
Nerul,2 BHK,34100000,18228.0,15.5093392,73.7846696,2.0,1870.748299319728
Carmona,6 BHK,34500000,6449.0,15.1976008,73.9510757,6.0,5349.666614979066
Anjuna,4 BHK,34900000,13509.0,15.5850408,73.7438151,4.0,2583.4628766007845
Assagao,3 BHK,35000000,17500.0,15.5981002,73.7721529,3.0,2000.0
Porvorim,3 BHK,35000000,13575.0,15.5251795,73.8282988,3.0,2578.268876611418
Miramar,2 BHK,35000000,25012.0,15.4827569,73.8093495,2.0,1399.3283224052454
Cavelossim,10 BHK,35000000,10096.0,15.1845618,73.9456314,10.0,3466.7194928684626
Verla,2 BHK,35000000,24221.0,15.5869941,73.7829566,2.0,1445.027042648941
Anjuna,4 BHK,35000000,20649.0,15.5850408,73.7438151,4.0,1694.997336432757
Moira,Land,35000000,3941.0,15.6006339,73.844194,0.0,8880.994671403198
Panjim,1 BHK,350000,4667.0,15.4989946,73.8282141,1.0,74.99464323976859
Pernem,Land,35000000,565.0,15.7089964,73.8167602,0.0,61946.902654867255
Navelim,3 BHK,35000000,8578.0,15.2565946,73.9664212,3.0,4080.205176031709
Saipem,3 BHK,35000000,16258.0,,,3.0,2152.786320580637
Chicalim,4 BHK,35000000,11824.0,15.3918926,73.8344664,4.0,2960.081190798376
Porvorim,Land,35000000,5465.0,15.5251795,73.8282988,0.0,6404.391582799634
Porvorim,3 BHK,35000000,23225.0,15.5251795,73.8282988,3.0,1506.9967707212056
Porvorim,4 BHK,35000000,12554.0,15.5251795,73.8282988,4.0,2787.9560299506134
Carmona,3 BHK,35000000,13719.0,15.1976008,73.9510757,3.0,2551.2063561484074
Panjim,1 BHK,350000,4667.0,15.4989946,73.8282141,1.0,74.99464323976859
Bicholim,3 BHK,35000000,14583.0,15.5557695,73.977291,3.0,2400.0548583967634
Panjim,1 BHK,350000,4667.0,15.4989946,73.8282141,1.0,74.99464323976859
Camurlim,Land,35000000,985.0,15.6446615,73.8018179,0.0,35532.99492385787
Panjim,3 BHK,35200000,15572.0,15.4989946,73.8282141,3.0,2260.4675057796044
Fatorda,Land,35400000,4090.0,15.2981753,73.9715379,0.0,8655.256723716382
Borda,Land,35500000,2274.0,,,0.0,15611.257695690414
Saligao,3 BHK,35900000,19058.0,15.5462074,73.7891386,3.0,1883.723370762934
Panjim,5 BHK,36000000,11001.0,15.4989946,73.8282141,5.0,3272.42977911099
Velsao,Land,36000000,2158.0,15.354467,73.8839713,0.0,16682.113067655235
Arpora,2 BHK,36000000,16079.0,15.5630974,73.7640368,2.0,2238.945208035326
Old Goa,Land,36000000,557.0,15.5023329,73.9117432,0.0,64631.95691202873
Panjim,4 BHK,36000000,15555.0,15.4989946,73.8282141,4.0,2314.368370298939
Dona Paula,2 BHK,36900000,18580.0,15.4581997,73.8038671,2.0,1986.0064585575888
Shiroda,Land,37000000,6572.0,15.3204056,74.0294384,0.0,5629.945222154595
Parra,Land,37000000,8477.0,15.573657,73.7931724,0.0,4364.751681019228
Panjim,5 BHK,37000000,14565.0,15.4989946,73.8282141,5.0,2540.336422931686
Dona Paula,2 BHK,37000000,18500.0,15.4581997,73.8038671,2.0,2000.0
Colva,4 BHK,37000000,27067.0,15.278266,73.9197099,4.0,1366.9782391842466
Siolim,3 BHK,37000000,18091.0,15.6270222,73.7656851,3.0,2045.2158531866673
Porvorim,Land,37200000,5741.0,15.5251795,73.8282988,0.0,6479.707368054346
Thivim,4 BHK,37500000,6725.0,15.6298781,73.8770455,4.0,5576.208178438662
Dona Paula,3 BHK,37500000,26060.0,15.4581997,73.8038671,3.0,1438.9869531849579
Canconna,Land,37500000,139.0,,,0.0,269784.1726618705
Guirim,3 BHK,37500000,11612.0,15.5670553,73.8036817,3.0,3229.4178436100588
Anjuna,4 BHK,37500000,14516.0,15.5850408,73.7438151,4.0,2583.3562965004135
Porvorim,Land,37500000,1394.0,15.5251795,73.8282988,0.0,26901.004304160688
Vagator,Land,37500000,6871.0,15.5985735,73.7408126,0.0,5457.72085577063
Aldona,Land,37500000,5739.0,15.5896313,73.8710503,0.0,6534.239414532149
Porvorim,3 BHK,38000000,14615.0,15.5251795,73.8282988,3.0,2600.068422853233
Porvorim,4 BHK,38000000,19612.0,15.5251795,73.8282988,4.0,1937.5892310830104
Nagoa,4 BHK,38000000,16810.0,15.5545419,73.779931,4.0,2260.5591909577633
Saipem,2 BHK,38500000,20157.0,,,2.0,1910.0064493724265
Calangute,3 BHK,38900000,16278.0,15.545594,73.7646182,3.0,2389.7284678707456
Calangute,4 BHK,38900000,20889.0,15.545594,73.7646182,4.0,1862.2241371056537
Calangute,4 BHK,38900000,16208.0,15.545594,73.7646182,4.0,2400.0493583415596
Calangute,4 BHK,38900000,20769.0,15.545594,73.7646182,4.0,1872.983773893784
Bambolim,Land,39000000,7246.0,15.4549212,73.8464479,0.0,5382.279878553685
Siolim,3 BHK,39000000,17747.0,15.6270222,73.7656851,3.0,2197.5545162562685
Varca,4 BHK,39000000,9478.0,15.2314189,73.9432651,4.0,4114.792150242667
Margao,4 BHK,39500000,14107.0,15.272923,73.9583159,4.0,2800.0283547175163
Calangute,4 BHK,39500000,21089.0,15.545594,73.7646182,4.0,1873.0143676798332
Canconna,3 BHK,39500000,21944.0,,,3.0,1800.0364564345607
Nuvem,5 BHK,39900000,9975.0,15.308184,73.9480748,5.0,4000.0
Pernem,3 BHK,39900000,11232.0,15.7089964,73.8167602,3.0,3552.3504273504273
Nachinola,3 BHK,39900000,16258.0,15.5920154,73.8545597,3.0,2454.1764054619266
Curca,4 BHK,40000000,11261.0,15.4608194,73.8778694,4.0,3552.0824083118728
Margao,Office Space,40000000,18579.0,15.272923,73.9583159,0.0,2152.968405188654
Dona Paula,3 BHK,40000000,16370.0,15.4581997,73.8038671,3.0,2443.494196701283
Anjuna,4 BHK,40000000,17695.0,15.5850408,73.7438151,4.0,2260.5255721955355
Dona Paula,3 BHK,40000000,24130.0,15.4581997,73.8038671,3.0,1657.6875259013675
Dona Paula,3 BHK,40000000,18692.0,15.4581997,73.8038671,3.0,2139.9529210357373
Caranzalem,3 BHK,40000000,17153.0,15.4677228,73.8079977,3.0,2331.953594123477
Anjuna,3 BHK,40000000,25279.0,15.5850408,73.7438151,3.0,1582.3410736184185
Dona Paula,4 BHK,40000000,14516.0,15.4581997,73.8038671,4.0,2755.580049600441
Betalbatim,Land,40000000,1486.0,15.300881,73.9203,0.0,26917.900403768504
Panjim,3 BHK,40000000,11434.0,15.4989946,73.8282141,3.0,3498.3382893125763
Kadamba Plateau,4 BHK,40000000,11987.0,15.4893121,73.8911462,4.0,3336.9483607241177
Guirim,Land,40000000,4247.0,15.5670553,73.8036817,0.0,9418.412997409936
Bicholim,Land,40000000,26667.0,15.5557695,73.977291,0.0,1499.981250234372
Panaji,Office Space,40000000,13765.0,15.4989946,73.8282141,0.0,2905.9208136578277
Candolim,3 BHK,40000000,15534.0,15.5201532,73.7659422,3.0,2574.9967812540235
Panaji,Office Space,40000000,16892.0,15.4989946,73.8282141,0.0,2367.984844896993
Divar Island,Land,40000000,1906.0,15.5250877,73.9078163,0.0,20986.35886673662
Reis Magos,3 BHK,40000000,13846.0,15.4966011,73.8095534,3.0,2888.920988010978
Anjuna,4 BHK,40000000,11686.0,15.5850408,73.7438151,4.0,3422.899195618689
Porvorim,3 BHK,40100000,18534.0,15.5251795,73.8282988,3.0,2163.5912377252616
Ribandar,4 BHK,41000000,13365.0,15.502891,73.866032,4.0,3067.7141788252898
Benaulim,2 BHK,41000000,20000.0,15.2601367,73.9275675,2.0,2050.0
Ribandar,4 BHK,41000000,13368.0,15.502891,73.866032,4.0,3067.0257330939558
Ribandar,4 BHK,41000000,13369.0,15.502891,73.866032,4.0,3066.7963198444163
Ribandar,4 BHK,41000000,13369.0,15.502891,73.866032,4.0,3066.7963198444163
Ribandar,4 BHK,41000000,13368.0,15.502891,73.866032,4.0,3067.0257330939558
Ribandar,4 BHK,41000000,13368.0,15.502891,73.866032,4.0,3067.0257330939558
Nachinola,3 BHK,41000000,17080.0,15.5920154,73.8545597,3.0,2400.4683840749412
Chorao,Land,41200000,2321.0,15.5473117,73.8777787,0.0,17750.969409737183
Caranzalem,3 BHK,41500000,22679.0,15.4677228,73.8079977,3.0,1829.8866793068478
Caranzalem,3 BHK,41500000,18625.0,15.4677228,73.8079977,3.0,2228.1879194630874
Thivim,Land,41500000,3084.0,15.6298781,73.8770455,0.0,13456.549935149156
Aldona,Land,42000000,3252.0,15.5896313,73.8710503,0.0,12915.129151291512
Porvorim,Land,42000000,6503.0,15.5251795,73.8282988,0.0,6458.557588805167
Porvorim,4 BHK,42000000,12193.0,15.5251795,73.8282988,4.0,3444.59936028869
Britona,2 BHK,420000,4667.0,15.5205288,73.8475227,2.0,89.99357188772231
Santa cruz,Land,42000000,6243.0,15.4731897,73.8468675,0.0,6727.534839019702
Vasco,3 BHK,42300000,16920.0,15.398403,73.8129178,3.0,2500.0
Porvorim,4 BHK,42500000,19166.0,15.5251795,73.8282988,4.0,2217.46843368465
Siolim,2 BHK,42500000,21239.0,15.6270222,73.7656851,2.0,2001.0358303121616
Porvorim,4 BHK,42500000,17865.0,15.5251795,73.8282988,4.0,2378.9532605653512
Porvorim,4 BHK,42500000,13386.0,15.5251795,73.8282988,4.0,3174.958912296429
